region_id,region_name,material_code,triangle_index,xmin_um,xmax_um,ymin_um,ymax_um,dx_um,dy_um
1,substrate,50,4361,10.065999449013187,10.10138276012751,0.4,0.44,0.035383311114323135,0.03999999999999998
1,substrate,50,4362,10.065999449013187,10.10138276012751,0.4,0.44,0.035383311114323135,0.03999999999999998
1,substrate,50,4363,10.065999449013187,10.10138276012751,0.44,0.48,0.035383311114323135,0.03999999999999998
1,substrate,50,4364,10.065999449013187,10.10138276012751,0.44,0.48,0.035383311114323135,0.03999999999999998
1,substrate,50,4365,10.065999449013187,10.10138276012751,0.48,0.52,0.035383311114323135,0.040000000000000036
1,substrate,50,4366,10.065999449013187,10.10138276012751,0.48,0.52,0.035383311114323135,0.040000000000000036
1,substrate,50,4367,10.065999449013187,10.10138276012751,0.52,0.56,0.035383311114323135,0.040000000000000036
1,substrate,50,4368,10.065999449013187,10.10138276012751,0.52,0.56,0.035383311114323135,0.040000000000000036
1,substrate,50,4369,10.065999449013187,10.10138276012751,0.56,0.6,0.035383311114323135,0.039999999999999925
1,substrate,50,4370,10.065999449013187,10.10138276012751,0.56,0.6,0.035383311114323135,0.039999999999999925
1,substrate,50,4371,10.10138276012751,10.136899744506591,0.4,0.44,0.035516984379080796,0.03999999999999998
1,substrate,50,4372,10.10138276012751,10.136899744506591,0.4,0.44,0.035516984379080796,0.03999999999999998
1,substrate,50,4373,10.10138276012751,10.136899744506591,0.44,0.48,0.035516984379080796,0.03999999999999998
1,substrate,50,4374,10.10138276012751,10.136899744506591,0.44,0.48,0.035516984379080796,0.03999999999999998
1,substrate,50,4375,10.10138276012751,10.136899744506591,0.48,0.52,0.035516984379080796,0.040000000000000036
1,substrate,50,4376,10.10138276012751,10.136899744506591,0.48,0.52,0.035516984379080796,0.040000000000000036
1,substrate,50,4377,10.10138276012751,10.136899744506591,0.52,0.56,0.035516984379080796,0.040000000000000036
1,substrate,50,4378,10.10138276012751,10.136899744506591,0.52,0.56,0.035516984379080796,0.040000000000000036
1,substrate,50,4379,10.10138276012751,10.136899744506591,0.56,0.6,0.035516984379080796,0.039999999999999925
1,substrate,50,4380,10.10138276012751,10.136899744506591,0.56,0.6,0.035516984379080796,0.039999999999999925
1,substrate,50,4381,10.136899744506591,10.172550907149569,0.4,0.44,0.03565116264297785,0.03999999999999998
1,substrate,50,4382,10.136899744506591,10.172550907149569,0.4,0.44,0.03565116264297785,0.03999999999999998
1,substrate,50,4383,10.136899744506591,10.172550907149569,0.44,0.48,0.03565116264297785,0.03999999999999998
1,substrate,50,4384,10.136899744506591,10.172550907149569,0.44,0.48,0.03565116264297785,0.03999999999999998
1,substrate,50,4385,10.136899744506591,10.172550907149569,0.48,0.52,0.03565116264297785,0.040000000000000036
1,substrate,50,4386,10.136899744506591,10.172550907149569,0.48,0.52,0.03565116264297785,0.040000000000000036
1,substrate,50,4387,10.136899744506591,10.172550907149569,0.52,0.56,0.03565116264297785,0.040000000000000036
1,substrate,50,4388,10.136899744506591,10.172550907149569,0.52,0.56,0.03565116264297785,0.040000000000000036
1,substrate,50,4389,10.136899744506591,10.172550907149569,0.56,0.6,0.03565116264297785,0.039999999999999925
1,substrate,50,4390,10.136899744506591,10.172550907149569,0.56,0.6,0.03565116264297785,0.039999999999999925
1,substrate,50,4391,10.172550907149569,10.208336754963403,0.4,0.44,0.03578584781383398,0.03999999999999998
1,substrate,50,4392,10.172550907149569,10.208336754963403,0.4,0.44,0.03578584781383398,0.03999999999999998
1,substrate,50,4393,10.172550907149569,10.208336754963403,0.44,0.48,0.03578584781383398,0.03999999999999998
1,substrate,50,4394,10.172550907149569,10.208336754963403,0.44,0.48,0.03578584781383398,0.03999999999999998
1,substrate,50,4395,10.172550907149569,10.208336754963403,0.48,0.52,0.03578584781383398,0.040000000000000036
1,substrate,50,4396,10.172550907149569,10.208336754963403,0.48,0.52,0.03578584781383398,0.040000000000000036
1,substrate,50,4397,10.172550907149569,10.208336754963403,0.52,0.56,0.03578584781383398,0.040000000000000036
1,substrate,50,4398,10.172550907149569,10.208336754963403,0.52,0.56,0.03578584781383398,0.040000000000000036
1,substrate,50,4399,10.172550907149569,10.208336754963403,0.56,0.6,0.03578584781383398,0.039999999999999925
1,substrate,50,4400,10.172550907149569,10.208336754963403,0.56,0.6,0.03578584781383398,0.039999999999999925
1,substrate,50,4401,10.208336754963403,10.244257796770077,0.4,0.44,0.03592104180667377,0.03999999999999998
1,substrate,50,4402,10.208336754963403,10.244257796770077,0.4,0.44,0.03592104180667377,0.03999999999999998
1,substrate,50,4403,10.208336754963403,10.244257796770077,0.44,0.48,0.03592104180667377,0.03999999999999998
1,substrate,50,4404,10.208336754963403,10.244257796770077,0.44,0.48,0.03592104180667377,0.03999999999999998
1,substrate,50,4405,10.208336754963403,10.244257796770077,0.48,0.52,0.03592104180667377,0.040000000000000036
1,substrate,50,4406,10.208336754963403,10.244257796770077,0.48,0.52,0.03592104180667377,0.040000000000000036
1,substrate,50,4407,10.208336754963403,10.244257796770077,0.52,0.56,0.03592104180667377,0.040000000000000036
1,substrate,50,4408,10.208336754963403,10.244257796770077,0.52,0.56,0.03592104180667377,0.040000000000000036
1,substrate,50,4409,10.208336754963403,10.244257796770077,0.56,0.6,0.03592104180667377,0.039999999999999925
1,substrate,50,4410,10.208336754963403,10.244257796770077,0.56,0.6,0.03592104180667377,0.039999999999999925
1,substrate,50,4411,10.244257796770077,10.28031454331383,0.4,0.44,0.03605674654375335,0.03999999999999998
1,substrate,50,4412,10.244257796770077,10.28031454331383,0.4,0.44,0.03605674654375335,0.03999999999999998
1,substrate,50,4413,10.244257796770077,10.28031454331383,0.44,0.48,0.03605674654375335,0.03999999999999998
