Vd_applied_V,Vd_internal_V,Id_A_per_um,abs_Id_A_per_um,abs_Id_mA_per_mm,Field_GateRight,Field_FP_End,Field_DrainEdge,ImpactMax,Tmax,Tmin,JouleMax,HeatMax,Tsource,Tdrain,Tbottom
2535.0,2535.0,-1.844213896e-14,1.844213896e-14,1.8442138960000003e-08,339722.268,326684.9978,-11344.70102,3148888604000000.0,300.0000004,300.0000003,4.145844038,4.145844038,300.0000003,300.0000004,300.0000004
2536.0,2536.0,-1.811326884e-14,1.811326884e-14,1.811326884e-08,339629.6967,326589.5526,-11344.69917,3176240857000000.0,300.0000004,300.0000003,4.165453805,4.165453805,300.0000003,300.0000004,300.0000004
2537.0,2537.0,-1.873955816e-14,1.873955816e-14,1.873955816e-08,339537.5247,326495.7217,-11344.69732,3203877624000000.0,300.0000004,300.0000003,4.185249211,4.185249211,300.0000003,300.0000004,300.0000004
2538.0,2538.0,-1.764719444e-14,1.764719444e-14,1.764719444e-08,339445.7438,326403.4766,-11344.69547,3231802567000000.0,300.0000004,300.0000003,4.20523227,4.20523227,300.0000003,300.0000004,300.0000004
2539.0,2539.0,-3.230443734e-15,3.230443734e-15,3.230443734e-09,339354.346,326312.789,-11344.69363,3260019405000000.0,300.0000004,300.0000003,4.225405033,4.225405033,300.0000003,300.0000004,300.0000004
2540.0,2540.0,-1.786030482e-14,1.786030482e-14,1.786030482e-08,339263.3235,326223.6314,-11344.69178,3288531924000000.0,300.0000004,300.0000003,4.245769594,4.245769594,300.0000003,300.0000004,300.0000004
2541.0,2541.0,-1.759147226e-14,1.759147226e-14,1.759147226e-08,339172.6682,326135.9765,-11344.68994,3317343974000000.0,300.0000004,300.0000003,4.266328091,4.266328091,300.0000003,300.0000004,300.0000004
2542.0,2542.0,-1.815669724e-14,1.815669724e-14,1.815669724e-08,339082.3725,326049.7977,-11344.6881,3346459472000000.0,300.0000004,300.0000003,4.287082705,4.287082705,300.0000003,300.0000004,300.0000004
2543.0,2543.0,-1.797574456e-14,1.797574456e-14,1.797574456e-08,338992.4285,325965.0689,-11344.68626,3375882401000000.0,300.0000004,300.0000003,4.308035662,4.308035662,300.0000003,300.0000004,300.0000004
2544.0,2544.0,-1.834930896e-14,1.834930896e-14,1.834930896e-08,338902.8289,325881.7643,-11344.68442,3405616817000000.0,300.0000004,300.0000003,4.329189236,4.329189236,300.0000003,300.0000004,300.0000004
2545.0,2545.0,-3.220052141e-15,3.220052141e-15,3.220052141e-09,338813.5659,325799.8586,-11344.68258,3435666844000000.0,300.0000004,300.0000003,4.350545747,4.350545747,300.0000003,300.0000004,300.0000004
2546.0,2546.0,-1.786808341e-14,1.786808341e-14,1.786808341e-08,338724.6321,325719.3273,-11344.68075,3466036684000000.0,300.0000004,300.0000003,4.372107564,4.372107564,300.0000003,300.0000004,300.0000004
2547.0,2547.0,-1.841795069e-14,1.841795069e-14,1.841795069e-08,338636.0202,325640.1459,-11344.67891,3496730609000000.0,300.0000004,300.0000003,4.393877108,4.393877108,300.0000003,300.0000004,300.0000004
2548.0,2548.0,-1.73019768e-14,1.73019768e-14,1.73019768e-08,338547.7228,325562.2906,-11344.67708,3527752972000000.0,300.0000004,300.0000003,4.415856847,4.415856847,300.0000003,300.0000004,300.0000004
2549.0,2549.0,-1.863366907e-14,1.863366907e-14,1.8633669069999998e-08,338459.7328,325485.738,-11344.67524,3559108202000000.0,300.0000004,300.0000003,4.438049306,4.438049306,300.0000003,300.0000004,300.0000004
2550.0,2550.0,-1.748508261e-14,1.748508261e-14,1.748508261e-08,338372.0429,325410.4651,-11344.67341,3590800812000000.0,300.0000004,300.0000003,4.460457062,4.460457062,300.0000003,300.0000004,300.0000004
2551.0,2551.0,-1.721925102e-14,1.721925102e-14,1.721925102e-08,338284.646,325336.4494,-11344.67158,3622835395000000.0,300.0000004,300.0000003,4.483082746,4.483082746,300.0000003,300.0000004,300.0000004
2552.0,2552.0,-3.606603012e-15,3.606603012e-15,3.6066030119999998e-09,338197.5351,325263.6688,-11344.66975,3655216631000000.0,300.0000004,300.0000003,4.505929049,4.505929049,300.0000003,300.0000004,300.0000004
2553.0,2553.0,-2.762657986e-15,2.762657986e-15,2.7626579860000002e-09,338110.7033,325192.1015,-11344.66792,3687949286000000.0,300.0000004,300.0000003,4.528998716,4.528998716,300.0000003,300.0000004,300.0000004
2554.0,2554.0,-1.803331841e-14,1.803331841e-14,1.803331841e-08,338024.1436,325121.7262,-11344.6661,3721038217000000.0,300.0000004,300.0000003,4.552294555,4.552294555,300.0000003,300.0000004,300.0000004
2555.0,2555.0,-3.725624245e-15,3.725624245e-15,3.725624245e-09,337937.8491,325052.522,-11344.66427,3754488371000000.0,300.0000004,300.0000003,4.575819433,4.575819433,300.0000003,300.0000004,300.0000004
2556.0,2556.0,-1.829331461e-14,1.829331461e-14,1.8293314610000003e-08,337851.813,324984.4684,-11344.66244,3788304791000000.0,300.0000004,300.0000003,4.599576282,4.599576282,300.0000003,300.0000004,300.0000004
2557.0,2557.0,-1.717334587e-14,1.717334587e-14,1.717334587e-08,337766.0287,324917.5452,-11344.66062,3822492613000000.0,300.0000004,300.0000003,4.623568095,4.623568095,300.0000003,300.0000004,300.0000004
2558.0,2558.0,-1.864348575e-14,1.864348575e-14,1.864348575e-08,337680.4893,324851.7328,-11344.6588,3857057076000000.0,300.0000004,300.0000003,4.647797935,4.647797935,300.0000003,300.0000004,300.0000004
2559.0,2559.0,-1.819970936e-14,1.819970936e-14,1.8199709359999998e-08,337595.1883,324787.0116,-11344.65698,3892003520000000.0,300.0000004,300.0000003,4.672268929,4.672268929,300.0000003,300.0000004,300.0000004
2560.0,2560.0,-1.699152779e-14,1.699152779e-14,1.699152779e-08,337510.1191,324723.3627,-11344.65516,3927337386000000.0,300.0000004,300.0000003,4.696984276,4.696984276,300.0000003,300.0000004,300.0000004
2561.0,2561.0,-3.553102076e-15,3.553102076e-15,3.553102076e-09,337425.275,324660.7673,-11344.65334,3963064226000000.0,300.0000004,300.0000003,4.721947246,4.721947246,300.0000003,300.0000004,300.0000004
2562.0,2562.0,-1.73527871e-14,1.73527871e-14,1.73527871e-08,337340.6495,324599.2072,-11344.65152,3999189700000000.0,300.0000004,300.0000003,4.747161182,4.747161182,300.0000003,300.0000004,300.0000004
2563.0,2563.0,-1.707492148e-14,1.707492148e-14,1.707492148e-08,337256.2362,324538.6643,-11344.6497,4035719581000000.0,300.0000004,300.0000003,4.772629501,4.772629501,300.0000003,300.0000004,300.0000004
2564.0,2564.0,-1.843256889e-14,1.843256889e-14,1.843256889e-08,337172.0286,324479.121,-11344.64789,4072659757000000.0,300.0000004,300.0000003,4.798355699,4.798355699,300.0000003,300.0000004,300.0000004
2565.0,2565.0,-1.723380309e-14,1.723380309e-14,1.723380309e-08,337088.0204,324420.56,-11344.64607,4110016237000000.0,300.0000004,300.0000003,4.824343352,4.824343352,300.0000003,300.0000004,300.0000004
2566.0,2566.0,-1.779987256e-14,1.779987256e-14,1.779987256e-08,337004.205,324362.9641,-11344.64426,4147795150000000.0,300.0000004,300.0000003,4.850596115,4.850596115,300.0000003,300.0000004,300.0000004
2567.0,2567.0,-1.752304226e-14,1.752304226e-14,1.752304226e-08,336920.5763,324306.3168,-11344.64244,4186002753000000.0,300.0000004,300.0000003,4.877117729,4.877117729,300.0000003,300.0000004,300.0000004
2568.0,2568.0,-1.724020725e-14,1.724020725e-14,1.7240207249999998e-08,336837.1278,324250.6015,-11344.64063,4224645428000000.0,300.0000004,300.0000003,4.903912019,4.903912019,300.0000003,300.0000004,300.0000004
2569.0,2569.0,-2.996102017e-15,2.996102017e-15,2.9961020170000003e-09,336753.8533,324195.8022,-11344.63882,4263729694000000.0,300.0000004,300.0000003,4.930982901,4.930982901,300.0000003,300.0000004,300.0000004
2570.0,2570.0,-1.742485205e-14,1.742485205e-14,1.742485205e-08,336670.7465,324141.9031,-11344.63701,4303262203000000.0,300.0000004,300.0000003,4.95833438,4.95833438,300.0000003,300.0000004,300.0000004
2571.0,2571.0,-1.709745125e-14,1.709745125e-14,1.709745125e-08,336587.8011,324088.8887,-11344.63521,4343249749000000.0,300.0000004,300.0000003,4.985970556,4.985970556,300.0000003,300.0000004,300.0000004
2572.0,2572.0,-1.851239542e-14,1.851239542e-14,1.851239542e-08,336505.0109,324036.7436,-11344.6334,4383699267000000.0,300.0000004,300.0000003,5.013895622,5.013895622,300.0000003,300.0000004,300.0000004
2573.0,2573.0,-1.745004431e-14,1.745004431e-14,1.745004431e-08,336422.3697,323985.453,-11344.63159,4424617844000000.0,300.0000004,300.0000003,5.042113875,5.042113875,300.0000003,300.0000004,300.0000004
2574.0,2574.0,-1.713211937e-14,1.713211937e-14,1.713211937e-08,336339.8714,323935.0021,-11344.62979,4466012716000000.0,300.0000004,300.0000003,5.070629709,5.070629709,300.0000003,300.0000004,300.0000004
2575.0,2575.0,-1.755738968e-14,1.755738968e-14,1.755738968e-08,336257.5096,323885.3764,-11344.62798,4507891276000000.0,300.0000004,300.0000003,5.099447626,5.099447626,300.0000003,300.0000004,300.0000004
2576.0,2576.0,-1.724943348e-14,1.724943348e-14,1.724943348e-08,336175.2783,323836.5618,-11344.62618,4550261080000000.0,300.0000004,300.0000003,5.128572233,5.128572233,300.0000003,300.0000004,300.0000004
2577.0,2577.0,-1.868232202e-14,1.868232202e-14,1.868232202e-08,336093.1712,323788.5443,-11344.62438,4593129847000000.0,300.0000004,300.0000003,5.158008251,5.158008251,300.0000003,300.0000004,300.0000004
2578.0,2578.0,-1.752899301e-14,1.752899301e-14,1.752899301e-08,336011.1823,323741.3103,-11344.62258,4636505469000000.0,300.0000004,300.0000003,5.187760512,5.187760512,300.0000003,300.0000004,300.0000004
2579.0,2579.0,-1.723884535e-14,1.723884535e-14,1.723884535e-08,335929.3052,323694.8463,-11344.62078,4680396011000000.0,300.0000004,300.0000003,5.217833968,5.217833968,300.0000003,300.0000004,300.0000004
2580.0,2580.0,-3.622638122e-15,3.622638122e-15,3.6226381220000004e-09,335847.5339,323649.139,-11344.61898,4724809721000000.0,300.0000004,300.0000003,5.248233692,5.248233692,300.0000003,300.0000004,300.0000004
2581.0,2581.0,-1.824106754e-14,1.824106754e-14,1.824106754e-08,335765.8622,323604.1754,-11344.61719,4769755032000000.0,300.0000004,300.0000003,5.27896488,5.27896488,300.0000003,300.0000004,300.0000004
2582.0,2582.0,-2.916948239e-15,2.916948239e-15,2.9169482390000002e-09,335684.284,323559.9428,-11344.61539,4815240569000000.0,300.0000004,300.0000003,5.310032857,5.310032857,300.0000003,300.0000004,300.0000004
2583.0,2583.0,-3.751483202e-15,3.751483202e-15,3.751483202e-09,335602.7929,323516.4287,-11344.6136,4861275154000000.0,300.0000004,300.0000003,5.341443084,5.341443084,300.0000003,300.0000004,300.0000004
2584.0,2584.0,-1.739110485e-14,1.739110485e-14,1.739110485e-08,335521.3829,323473.6206,-11344.61181,4907867814000000.0,300.0000004,300.0000003,5.373201154,5.373201154,300.0000003,300.0000004,300.0000004
2585.0,2585.0,-1.772353722e-14,1.772353722e-14,1.7723537219999998e-08,335440.0478,323431.5064,-11344.61001,4955027783000000.0,300.0000004,300.0000003,5.405312804,5.405312804,300.0000003,300.0000004,300.0000004
2586.0,2586.0,-1.833100105e-14,1.833100105e-14,1.8331001050000002e-08,335358.7813,323390.0742,-11344.60822,5002764515000000.0,300.0000004,300.0000003,5.437783915,5.437783915,300.0000003,300.0000004,300.0000004
2587.0,2587.0,-2.994506546e-15,2.994506546e-15,2.9945065459999998e-09,335277.5771,323349.3123,-11344.60643,5051087682000000.0,300.0000004,300.0000003,5.470620518,5.470620518,300.0000003,300.0000004,300.0000004
2588.0,2588.0,-1.854483884e-14,1.854483884e-14,1.854483884e-08,335196.4291,323309.209,-11344.60464,5100007192000000.0,300.0000004,300.0000003,5.5038288,5.5038288,300.0000003,300.0000004,300.0000004
2589.0,2589.0,-1.747824315e-14,1.747824315e-14,1.747824315e-08,335115.331,323269.7532,-11344.60286,5149533184000000.0,300.0000004,300.0000003,5.537415106,5.537415106,300.0000003,300.0000004,300.0000004
2590.0,2590.0,-1.779973414e-14,1.779973414e-14,1.779973414e-08,335034.2764,323230.9335,-11344.60107,5199676046000000.0,300.0000004,300.0000003,5.571385949,5.571385949,300.0000003,300.0000004,300.0000004
2591.0,2591.0,-3.628532396e-15,3.628532396e-15,3.628532396e-09,334953.259,323192.739,-11344.59929,5250446418000000.0,300.0000004,300.0000003,5.605748008,5.605748008,300.0000003,300.0000004,300.0000004
2592.0,2592.0,-3.174639954e-15,3.174639954e-15,3.174639954e-09,334872.2725,323155.1588,-11344.5975,5301855197000000.0,300.0000004,300.0000003,5.640508142,5.640508142,300.0000003,300.0000004,300.0000004
2593.0,2593.0,-1.861124577e-14,1.861124577e-14,1.861124577e-08,334791.3103,323118.1823,-11344.59572,5353913555000000.0,300.0000004,300.0000003,5.67567339,5.67567339,300.0000003,300.0000004,300.0000004
2594.0,2594.0,-2.720295734e-15,2.720295734e-15,2.720295734e-09,334710.3662,323081.7991,-11344.59394,5406632937000000.0,300.0000004,300.0000003,5.711250979,5.711250979,300.0000003,300.0000004,300.0000004
2595.0,2595.0,-1.695850246e-14,1.695850246e-14,1.695850246e-08,334629.4336,323045.9988,-11344.59216,5460025079000000.0,300.0000004,300.0000003,5.74724833,5.74724833,300.0000003,300.0000004,300.0000004
2596.0,2596.0,-1.756143418e-14,1.756143418e-14,1.756143418e-08,334548.506,323010.7712,-11344.59038,5514102010000000.0,300.0000004,300.0000003,5.783673067,5.783673067,300.0000003,300.0000004,300.0000004
2597.0,2597.0,-1.724843459e-14,1.724843459e-14,1.7248434589999998e-08,334467.5768,322976.1064,-11344.5886,5568876068000000.0,300.0000004,300.0000003,5.820533019,5.820533019,300.0000003,300.0000004,300.0000004
2598.0,2598.0,-3.675734858e-15,3.675734858e-15,3.6757348580000003e-09,334386.6394,322941.9944,-11344.58683,5624359909000000.0,300.0000004,300.0000003,5.857836232,5.857836232,300.0000003,300.0000004,300.0000004
2599.0,2599.0,-1.754443084e-14,1.754443084e-14,1.7544430840000002e-08,334305.6871,322908.4256,-11344.58505,5680566515000000.0,300.0000004,300.0000003,5.895590975,5.895590975,300.0000003,300.0000004,300.0000004
2600.0,2600.0,-3.191985152e-15,3.191985152e-15,3.191985152e-09,334224.7132,322875.3904,-11344.58328,5737509208000000.0,300.0000004,300.0000003,5.933805746,5.933805746,300.0000003,300.0000004,300.0000004
2601.0,2601.0,-3.635038799e-15,3.635038799e-15,3.6350387989999998e-09,334143.7108,322842.8794,-11344.58151,5795201661000000.0,300.0000004,300.0000003,5.972489281,5.972489281,300.0000003,300.0000004,300.0000004
2602.0,2602.0,-3.25798788e-15,3.25798788e-15,3.25798788e-09,334062.6732,322810.8832,-11344.57974,5853657911000000.0,300.0000004,300.0000003,6.011650567,6.011650567,300.0000003,300.0000004,300.0000004
2603.0,2603.0,-1.775722734e-14,1.775722734e-14,1.775722734e-08,333981.5933,322779.3927,-11344.57797,5912892369000000.0,300.0000004,300.0000003,6.051298844,6.051298844,300.0000003,300.0000004,300.0000004
2604.0,2604.0,-1.754730143e-14,1.754730143e-14,1.754730143e-08,333900.4642,322748.3989,-11344.5762,5972919842000000.0,300.0000004,300.0000003,6.091443623,6.091443623,300.0000003,300.0000004,300.0000004
2605.0,2605.0,-1.703204528e-14,1.703204528e-14,1.703204528e-08,333819.2788,322717.8929,-11344.57443,6033755528000000.0,300.0000004,300.0000003,6.132094679,6.132094679,300.0000003,300.0000004,300.0000004
2606.0,2606.0,-1.754020423e-14,1.754020423e-14,1.754020423e-08,333738.0299,322687.8658,-11344.57267,6095415055000000.0,300.0000004,300.0000003,6.173262083,6.173262083,300.0000003,300.0000004,300.0000004
2607.0,2607.0,-1.81082384e-14,1.81082384e-14,1.81082384e-08,333656.7103,322658.3089,-11344.5709,6157914479000000.0,300.0000004,300.0000003,6.214956199,6.214956199,300.0000003,300.0000004,300.0000004
2608.0,2608.0,-1.773059807e-14,1.773059807e-14,1.773059807e-08,333575.3125,322629.2138,-11344.56914,6221270317000000.0,300.0000004,300.0000003,6.25718771,6.25718771,300.0000003,300.0000004,300.0000004
2609.0,2609.0,-1.746975288e-14,1.746975288e-14,1.746975288e-08,333493.8293,322600.572,-11344.56738,6285499527000000.0,300.0000004,300.0000003,6.299967591,6.299967591,300.0000003,300.0000004,300.0000004
2610.0,2610.0,-1.700828115e-14,1.700828115e-14,1.700828115e-08,333412.253,322572.3751,-11344.56562,6350619574000000.0,300.0000004,300.0000003,6.343307176,6.343307176,300.0000003,300.0000004,300.0000004
2611.0,2611.0,-1.754966921e-14,1.754966921e-14,1.754966921e-08,333330.576,322544.6149,-11344.56386,6416648419000000.0,300.0000004,300.0000003,6.387218134,6.387218134,300.0000003,300.0000004,300.0000004
2612.0,2612.0,-1.719793325e-14,1.719793325e-14,1.719793325e-08,333248.7905,322517.2832,-11344.5621,6483604545000000.0,300.0000004,300.0000003,6.431712495,6.431712495,300.0000003,300.0000004,300.0000004
2613.0,2613.0,-1.771558533e-14,1.771558533e-14,1.771558533e-08,333166.8887,322490.372,-11344.56035,6551506975000000.0,300.0000004,300.0000003,6.476802661,6.476802661,300.0000003,300.0000004,300.0000004
2614.0,2614.0,-1.744608434e-14,1.744608434e-14,1.7446084339999998e-08,333084.8625,322463.8734,-11344.55859,6620375299000000.0,300.0000004,300.0000003,6.522501423,6.522501423,300.0000003,300.0000004,300.0000004
2615.0,2615.0,-1.710872749e-14,1.710872749e-14,1.710872749e-08,333002.7039,322437.7795,-11344.55684,6690229690000000.0,300.0000004,300.0000003,6.568821978,6.568821978,300.0000003,300.0000004,300.0000004
2616.0,2616.0,-1.833116218e-14,1.833116218e-14,1.8331162180000003e-08,332920.4046,322412.0825,-11344.55509,6761090933000000.0,300.0000004,300.0000003,6.615777942,6.615777942,300.0000003,300.0000004,300.0000004
2617.0,2617.0,-1.713930741e-14,1.713930741e-14,1.713930741e-08,332837.9562,322386.7747,-11344.55334,6832980447000000.0,300.0000004,300.0000003,6.663383373,6.663383373,300.0000003,300.0000004,300.0000004
2618.0,2618.0,-1.84671479e-14,1.84671479e-14,1.8467147900000002e-08,332755.35,322361.8485,-11344.55159,6905920309000000.0,300.0000004,300.0000003,6.711652784,6.711652784,300.0000003,300.0000004,300.0000004
2619.0,2619.0,-1.6501727e-14,1.6501727e-14,1.6501727e-08,332672.5775,322337.2964,-11344.54985,6979933288000000.0,300.0000004,300.0000003,6.760601167,6.760601167,300.0000003,300.0000004,300.0000004
2620.0,2620.0,-1.792417896e-14,1.792417896e-14,1.792417896e-08,332589.6297,322313.111,-11344.5481,7055042866000000.0,300.0000004,300.0000003,6.810244013,6.810244013,300.0000003,300.0000004,300.0000004
2621.0,2621.0,-2.715774842e-15,2.715774842e-15,2.715774842e-09,332506.4976,322289.2848,-11344.54636,7131273275000000.0,300.0000004,300.0000003,6.860597331,6.860597331,300.0000003,300.0000004,300.0000004
2622.0,2622.0,-3.008003424e-15,3.008003424e-15,3.0080034239999997e-09,332423.172,322265.8106,-11344.54462,7208649527000000.0,300.0000004,300.0000003,6.911677676,6.911677676,300.0000003,300.0000004,300.0000004
2623.0,2623.0,-1.840459697e-14,1.840459697e-14,1.840459697e-08,332339.6434,322242.6811,-11344.54288,7287197444000000.0,300.0000004,300.0000003,6.963502169,6.963502169,300.0000003,300.0000004,300.0000004
2624.0,2624.0,-1.731336314e-14,1.731336314e-14,1.7313363140000002e-08,332255.9022,322219.8891,-11344.54114,7366943701000000.0,300.0000004,300.0000003,7.016088526,7.016088526,300.0000003,300.0000004,300.0000004
2625.0,2625.0,-1.688889233e-14,1.688889233e-14,1.688889233e-08,332171.9387,322197.4275,-11344.5394,7447915860000000.0,300.0000004,300.0000003,7.069455083,7.069455083,300.0000003,300.0000004,300.0000004
2626.0,2626.0,-3.266344312e-15,3.266344312e-15,3.266344312e-09,332087.7427,322175.2892,-11344.53767,7530142409000000.0,300.0000004,300.0000003,7.123620829,7.123620829,300.0000003,300.0000004,300.0000004
2627.0,2627.0,-1.777451287e-14,1.777451287e-14,1.777451287e-08,332003.3041,322153.4673,-11344.53594,7613652806000000.0,300.0000004,300.0000003,7.17860543,7.17860543,300.0000003,300.0000004,300.0000004
2628.0,2628.0,-3.283230737e-15,3.283230737e-15,3.283230737e-09,331918.6122,322131.9547,-11344.53421,7698477524000000.0,300.0000004,300.0000003,7.23442927,7.23442927,300.0000003,300.0000004,300.0000004
2629.0,2629.0,-1.710152934e-14,1.710152934e-14,1.710152934e-08,331833.6563,322110.7445,-11344.53248,7784648100000000.0,300.0000004,300.0000003,7.291113479,7.291113479,300.0000003,300.0000004,300.0000004
2630.0,2630.0,-1.672977896e-14,1.672977896e-14,1.672977896e-08,331748.4254,322089.8299,-11344.53075,7872197179000000.0,300.0000004,300.0000003,7.348679971,7.348679971,300.0000003,300.0000004,300.0000004
2631.0,2631.0,-1.708664311e-14,1.708664311e-14,1.708664311e-08,331662.9081,322069.204,-11344.52903,7961158577000000.0,300.0000004,300.0000003,7.407151487,7.407151487,300.0000003,300.0000004,300.0000004
2632.0,2632.0,-1.760409192e-14,1.760409192e-14,1.760409192e-08,331577.093,322048.8601,-11344.52731,8051567328000000.0,300.0000004,300.0000003,7.46655163,7.46655163,300.0000003,300.0000004,300.0000004
2633.0,2633.0,-1.633878293e-14,1.633878293e-14,1.6338782929999998e-08,331490.9679,322028.7914,-11344.52559,8143459750000000.0,300.0000004,300.0000003,7.526904913,7.526904913,300.0000003,300.0000004,300.0000004
2634.0,2634.0,-1.777029092e-14,1.777029092e-14,1.777029092e-08,331404.5208,322008.9911,-11344.52387,8236873508000000.0,300.0000004,300.0000003,7.588236806,7.588236806,300.0000003,300.0000004,300.0000004
2635.0,2635.0,-1.653825292e-14,1.653825292e-14,1.653825292e-08,331317.7389,321989.4526,-11344.52215,8331847679000000.0,300.0000004,300.0000003,7.650573781,7.650573781,300.0000003,300.0000004,300.0000004
2636.0,2636.0,-1.776091169e-14,1.776091169e-14,1.776091169e-08,331230.6095,321970.1693,-11344.52044,8428422825000000.0,300.0000004,300.0000003,7.713943371,7.713943371,300.0000003,300.0000004,300.0000004
2637.0,2637.0,-1.647692185e-14,1.647692185e-14,1.647692185e-08,331143.1191,321951.1344,-11344.51873,8526641073000000.0,300.0000004,300.0000003,7.778374222,7.778374222,300.0000003,300.0000004,300.0000004
2638.0,2638.0,-1.60723349e-14,1.60723349e-14,1.60723349e-08,331055.2541,321932.3414,-11344.51702,8626546190000000.0,300.0000004,300.0000003,7.843896153,7.843896153,300.0000003,300.0000004,300.0000004
2639.0,2639.0,-2.597729872e-15,2.597729872e-15,2.597729872e-09,330967.0003,321913.7836,-11344.51531,8728183676000000.0,300.0000004,300.0000003,7.910540222,7.910540222,300.0000003,300.0000004,300.0000004
2640.0,2640.0,-1.632738062e-14,1.632738062e-14,1.632738062e-08,330878.3431,321895.4544,-11344.51361,8831600853000000.0,300.0000004,300.0000003,7.978338793,7.978338793,300.0000003,300.0000004,300.0000004
2641.0,2641.0,-1.660361813e-14,1.660361813e-14,1.660361813e-08,330789.2675,321877.3473,-11344.51191,8936846964000000.0,300.0000004,300.0000003,8.047325608,8.047325608,300.0000003,300.0000004,300.0000004
2642.0,2642.0,-1.62161289e-14,1.62161289e-14,1.6216128899999997e-08,330699.7581,321859.4557,-11344.51021,9043973282000000.0,300.0000004,300.0000003,8.117535868,8.117535868,300.0000003,300.0000004,300.0000004
2643.0,2643.0,-1.672336254e-14,1.672336254e-14,1.672336254e-08,330609.7987,321841.773,-11344.50851,9153033219000000.0,300.0000004,300.0000003,8.189006313,8.189006313,300.0000003,300.0000004,300.0000004
2644.0,2644.0,-1.632248575e-14,1.632248575e-14,1.632248575e-08,330519.3728,321824.2925,-11344.50682,9264082447000000.0,300.0000009,300.0000008,8.261775312,8.261775312,300.0000008,300.0000009,300.0000009
2645.0,2645.0,-1.577642974e-14,1.577642974e-14,1.5776429739999997e-08,330428.4633,321807.0079,-11344.50514,9377179437000000.0,300.0000009,300.0000008,8.335883334,8.335883334,300.0000008,300.0000009,300.0000009
2646.0,2646.0,-1.527490707e-14,1.527490707e-14,1.527490707e-08,330337.0522,321789.9123,-11344.50346,9492383980000000.0,300.0000009,300.0000008,8.411371568,8.411371568,300.0000008,300.0000009,300.0000009
2647.0,2647.0,-1.581132341e-14,1.581132341e-14,1.581132341e-08,330245.1213,321772.9991,-11344.50177,9609759754000000.0,300.0000009,300.0000008,8.488284248,8.488284248,300.0000008,300.0000009,300.0000009
2648.0,2648.0,-1.536614833e-14,1.536614833e-14,1.536614833e-08,330152.6515,321756.2618,-11344.50009,9729372877000000.0,300.0000009,300.0000008,8.566667306,8.566667306,300.0000008,300.0000009,300.0000009
2649.0,2649.0,-1.587285498e-14,1.587285498e-14,1.587285498e-08,330059.623,321739.6936,-11344.49841,9851292484000000.0,300.0000009,300.0000008,8.646568863,8.646568863,300.0000008,300.0000009,300.0000009
2650.0,2650.0,-5.076441361e-16,5.076441361e-16,5.076441361e-10,329966.0152,321723.2878,-11344.49674,9975590911000000.0,300.0000009,300.0000008,8.728039369,8.728039369,300.0000008,300.0000009,300.0000009
2651.0,2651.0,-1.578410747e-14,1.578410747e-14,1.578410747e-08,329871.8067,321707.0377,-11344.49506,1.01023439e+16,300.0000009,300.0000008,8.811131761,8.811131761,300.0000008,300.0000009,300.0000009
2652.0,2652.0,-1.538428397e-14,1.538428397e-14,1.538428397e-08,329776.9752,321690.9364,-11344.4934,1.023163082e+16,300.0000009,300.0000008,8.895901619,8.895901619,300.0000008,300.0000009,300.0000009
2653.0,2653.0,-1.017194428e-15,1.017194428e-15,1.017194428e-09,329681.4977,321674.9771,-11344.49173,1.036353491e+16,300.0000009,300.0000008,8.982407349,8.982407349,300.0000008,300.0000009,300.0000009
2654.0,2654.0,-1.548567842e-14,1.548567842e-14,1.548567842e-08,329585.35,321659.1528,-11344.49007,1.04981435e+16,300.0000009,300.0000008,9.070710378,9.070710378,300.0000008,300.0000009,300.0000009
2655.0,2655.0,-1.588489826e-14,1.588489826e-14,1.588489826e-08,329488.5068,321643.4567,-11344.48841,1.063554834e+16,300.0000009,300.0000008,9.160875359,9.160875359,300.0000008,300.0000009,300.0000009
2656.0,2656.0,-4.750659255e-16,4.750659255e-16,4.750659254999999e-10,329390.942,321627.8815,-11344.48676,1.07758459e+16,300.0000009,300.0000008,9.252970407,9.252970407,300.0000008,300.0000009,300.0000009
2657.0,2657.0,-9.450446817e-16,9.450446817e-16,9.450446817e-10,329292.628,321612.4201,-11344.48511,1.091913764e+16,300.0000009,300.0000008,9.347067346,9.347067346,300.0000008,300.0000009,300.0000009
2658.0,2658.0,-1.534509712e-14,1.534509712e-14,1.5345097120000002e-08,329193.536,321597.0654,-11344.48346,1.106553046e+16,300.0000009,300.0000008,9.443241983,9.443241983,300.0000008,300.0000009,300.0000009
2659.0,2659.0,-1.582499678e-14,1.582499678e-14,1.582499678e-08,329093.636,321581.8097,-11344.48182,1.121513703e+16,300.0000009,300.0000008,9.54157441,9.54157441,300.0000008,300.0000009,300.0000009
2660.0,2660.0,-1.5446561e-14,1.5446561e-14,1.5446561e-08,328992.8963,321566.6458,-11344.48018,1.136807624e+16,300.0000009,300.0000008,9.642149332,9.642149332,300.0000008,300.0000009,300.0000009
2661.0,2661.0,-1.590567773e-14,1.590567773e-14,1.590567773e-08,328891.2839,321551.566,-11344.47855,1.152447371e+16,300.0000009,300.0000008,9.74505643,9.74505643,300.0000008,300.0000009,300.0000009
2662.0,2662.0,-1.526639331e-14,1.526639331e-14,1.526639331e-08,328788.7638,321536.5624,-11344.47693,1.168446224e+16,300.0000009,300.0000008,9.850390757,9.850390757,300.0000008,300.0000009,300.0000009
