time_label,RUN096_terminal_Id_A_per_um,RUN096_global_Tmax_K,RUN096_shallow_path_bottleneck_Acm-2,RUN096_deep_path_bottleneck_Acm-2,RUN096_subtop_Fe_occupation_median,RUN096_submid_Fe_occupation_median,RUN096_subtop_charged_Fe_median_cm-3,RUN096_submid_charged_Fe_median_cm-3,RUN108_terminal_Id_A_per_um,RUN108_global_Tmax_K,RUN108_shallow_path_bottleneck_Acm-2,RUN108_deep_path_bottleneck_Acm-2,RUN108_subtop_Fe_occupation_median,RUN108_submid_Fe_occupation_median,RUN108_subtop_charged_Fe_median_cm-3,RUN108_submid_charged_Fe_median_cm-3,RUN109_terminal_Id_A_per_um,RUN109_global_Tmax_K,RUN109_shallow_path_bottleneck_Acm-2,RUN109_deep_path_bottleneck_Acm-2,RUN109_subtop_Fe_occupation_median,RUN109_submid_Fe_occupation_median,RUN109_subtop_charged_Fe_median_cm-3,RUN109_submid_charged_Fe_median_cm-3,RUN108_over_RUN096_terminal_Id_A_per_um,RUN108_over_RUN096_shallow_path_bottleneck_Acm-2,RUN108_over_RUN096_deep_path_bottleneck_Acm-2,RUN109_over_RUN096_terminal_Id_A_per_um,RUN109_over_RUN096_shallow_path_bottleneck_Acm-2,RUN109_over_RUN096_deep_path_bottleneck_Acm-2
t100ps,0.0004383505145,325.9896072,7.426490448800006e-20,2.932988010759001e-15,0.018449333225,0.01141575765,3.689866645e+16,2.28315153e+16,0.0004497179019,322.113849,6.126785131200004e-20,3.092939327369001e-16,0.02435546465,0.01446994795,4.87109293e+16,2.89398959e+16,0.0004423050364,324.5134559,6.651973552600005e-20,9.697388333700004e-16,0.0203391926,0.01226589925,4.06783852e+16,2.45317985e+16,1.0259321867409374,0.8249906430822904,0.10545352780247498,1.0090213693589722,0.8957088948622899,0.3306317072598775
t400ps,0.0002793758119,374.4694005,1.351358011800001e-07,0.0026814274179999997,0.02053252865,0.00994813235,4.10650573e+16,1.98962647e+16,0.0002783914818,366.1382023,6.515471360000004e-08,0.005421158196000001,0.025933479825,0.01365897215,5.186695965e+16,2.73179443e+16,0.0002789454999,371.4383307,1.0221356066000006e-07,0.003379542044,0.023058349074999998,0.010508841250000001,4.611669815e+16,2.10176825e+16,0.9964766810222199,0.4821425042888105,2.021743404131926,0.9984597378095351,0.7563766209063444,1.2603518638295659
t1ns,2.785278635e-06,366.8318697,7.372526150000004e-12,3.409152229000005e-07,0.018122718125,0.0087666801,3.624543625e+16,1.75333602e+16,2.733142681e-06,363.9237313,1.8806290800000018e-11,4.3641225310000076e-07,0.020059768875,0.011315349075,4.011953775e+16,2.263069815e+16,2.747658204e-06,365.7300051,1.2566006976000006e-11,3.633874852000006e-07,0.018500731450000002,0.010509040475,3.70014629e+16,2.101808095e+16,0.9812816020110677,2.5508611861620873,1.2801195833605004,0.986493117590729,1.7044370844313654,1.065917450411394
t10ns,9.277464891e-06,330.8322528,1.47962543e-05,1.776549186e-09,0.015993051175000002,0.008766627124999999,3.198610235e+16,1.753325425e+16,7.830431216e-06,328.2593367,2.267262673e-10,1.1033211785000014e-08,0.018525830625,0.011315375675,3.705166125e+16,2.263075135e+16,8.551569141e-06,329.6434818,2.8399627190000004e-10,6.929413175e-10,0.0172168004,0.009337713275,3.44336008e+16,1.867542655e+16,0.8440270384204033,1.532322050588168e-05,6.210473580999977,0.9217571008321264,1.919379500661867e-05,0.39004904731075657
t50ns,5.453764043e-06,342.1811259,2.5308749114600012e-08,1.5091715079999998e-08,0.015486225525000001,0.008765830625,3.097245105e+16,1.753166125e+16,5.627530142e-06,340.5589428,1.1061680339220004e-07,3.3778386670000004e-07,0.017643347924999997,0.011315716075,3.528669585e+16,2.263143215e+16,5.491708556e-06,341.4717825,8.302675177880003e-08,4.067172108e-08,0.016298165375,0.009282444525,3.259633075e+16,1.856488905e+16,1.0318616826158864,4.370694216901769,22.382072873058778,1.006957490771663,3.2805553290227163,2.694970112038453
t100ns,2.251180402e-06,332.3224853,3.723020558854002e-08,3.235308239e-09,0.01199006855,0.00876536965,2.39801371e+16,1.75307393e+16,2.24170864e-06,331.2234428,9.660954648120002e-10,1.449965085e-07,0.016886218525000003,0.011315884025,3.377243705e+16,2.263176805e+16,2.238200858e-06,331.8136397,5.8035134687520015e-09,1.041535308e-08,0.01420042475,0.009242175049999999,2.84008495e+16,1.84843501e+16,0.9957925353332034,0.025949237978674447,44.81690701125186,0.9942343385770112,0.155881853914296,3.2192769005587167
t500ns,6.572656656e-07,319.1241633,7.879421005544003e-09,2.047836631e-09,0.01027589,0.00865181575,2.055178e+16,1.73036315e+16,6.179950466e-07,318.3508985,1.196245566e-11,2.247382677e-08,0.015927634075,0.011316270775000001,3.185526815e+16,2.263254155e+16,6.383882264e-07,318.7790542,1.2797099344004003e-09,6.164680718e-09,0.013553179275,0.009143472825,2.710635855e+16,1.828694565e+16,0.9402515283311643,0.0015181896806355634,10.974423657528567,0.9712788295692164,0.16241167130173517,3.010338141568286
t1us,5.557138903e-07,315.0676498,3.970299494362002e-09,2.0081861800000002e-09,0.010300388399999999,0.008534451049999999,2.06007768e+16,1.70689021e+16,5.179266912e-07,314.2793891,4.465303808e-11,2.057363728e-08,0.0154772026,0.011316570325,3.09544052e+16,2.263314065e+16,5.383984134e-07,314.7067408,5.589577808400002e-10,5.533024553000001e-09,0.012800134825,0.0090642251,2.560026965e+16,1.81284502e+16,0.9320024211026996,0.0112467681955503,10.244885402009887,0.968841021967883,0.14078479007282563,2.7552348522784875
t100us,2.190005015e-07,378.6807832,1.9457648917400006e-08,7.221885773e-08,0.007696202,0.00715228875,1.5392404e+16,1.43045775e+16,1.879617013e-07,368.8682377,9.779347338e-09,7.795982035e-08,0.011501405925,0.0132283169,2.300281185e+16,2.64566338e+16,2.040481659e-07,374.1166569,3.0980999932000008e-09,6.908965822000001e-08,0.008968845625,0.009227404724999999,1.793769125e+16,1.845480945e+16,0.8582706432752164,0.5025965562188152,1.0794939549094416,0.9317246513245998,0.15922273067788392,0.9566706036573034
