region_id,region_name,material_code,triangle_index,xmin_um,xmax_um,ymin_um,ymax_um,dx_um,dy_um
1,substrate,50,13521,10.08500683987523,10.1,0.4,0.4153846153846154,0.014993160124769034,0.015384615384615385
1,substrate,50,13522,10.08500683987523,10.1,0.4,0.4153846153846154,0.014993160124769034,0.015384615384615385
1,substrate,50,13523,10.08500683987523,10.1,0.4153846153846154,0.4307692307692308,0.014993160124769034,0.015384615384615385
1,substrate,50,13524,10.08500683987523,10.1,0.4153846153846154,0.4307692307692308,0.014993160124769034,0.015384615384615385
1,substrate,50,13525,10.08500683987523,10.1,0.4307692307692308,0.4461538461538462,0.014993160124769034,0.015384615384615385
1,substrate,50,13526,10.08500683987523,10.1,0.4307692307692308,0.4461538461538462,0.014993160124769034,0.015384615384615385
1,substrate,50,13527,10.08500683987523,10.1,0.4461538461538462,0.46153846153846156,0.014993160124769034,0.015384615384615385
1,substrate,50,13528,10.08500683987523,10.1,0.4461538461538462,0.46153846153846156,0.014993160124769034,0.015384615384615385
1,substrate,50,13529,10.08500683987523,10.1,0.46153846153846156,0.47692307692307695,0.014993160124769034,0.015384615384615385
1,substrate,50,13530,10.08500683987523,10.1,0.46153846153846156,0.47692307692307695,0.014993160124769034,0.015384615384615385
1,substrate,50,13531,10.08500683987523,10.1,0.47692307692307695,0.49230769230769234,0.014993160124769034,0.015384615384615385
1,substrate,50,13532,10.08500683987523,10.1,0.47692307692307695,0.49230769230769234,0.014993160124769034,0.015384615384615385
1,substrate,50,13533,10.08500683987523,10.1,0.49230769230769234,0.5076923076923077,0.014993160124769034,0.01538461538461533
1,substrate,50,13534,10.08500683987523,10.1,0.49230769230769234,0.5076923076923077,0.014993160124769034,0.01538461538461533
1,substrate,50,13535,10.08500683987523,10.1,0.5076923076923077,0.523076923076923,0.014993160124769034,0.01538461538461533
1,substrate,50,13536,10.08500683987523,10.1,0.5076923076923077,0.523076923076923,0.014993160124769034,0.01538461538461533
1,substrate,50,13537,10.08500683987523,10.1,0.523076923076923,0.5384615384615383,0.014993160124769034,0.01538461538461533
1,substrate,50,13538,10.08500683987523,10.1,0.523076923076923,0.5384615384615383,0.014993160124769034,0.01538461538461533
1,substrate,50,13539,10.08500683987523,10.1,0.5384615384615383,0.5538461538461537,0.014993160124769034,0.01538461538461533
1,substrate,50,13540,10.08500683987523,10.1,0.5384615384615383,0.5538461538461537,0.014993160124769034,0.01538461538461533
1,substrate,50,13541,10.08500683987523,10.1,0.5538461538461537,0.569230769230769,0.014993160124769034,0.01538461538461533
1,substrate,50,13542,10.08500683987523,10.1,0.5538461538461537,0.569230769230769,0.014993160124769034,0.01538461538461533
1,substrate,50,13543,10.08500683987523,10.1,0.569230769230769,0.5846153846153843,0.014993160124769034,0.01538461538461533
1,substrate,50,13544,10.08500683987523,10.1,0.569230769230769,0.5846153846153843,0.014993160124769034,0.01538461538461533
1,substrate,50,13545,10.08500683987523,10.1,0.5846153846153843,0.6,0.014993160124769034,0.015384615384615663
1,substrate,50,13546,10.08500683987523,10.1,0.5846153846153843,0.6,0.014993160124769034,0.015384615384615663
1,substrate,50,13547,10.1,10.115,0.4,0.4153846153846154,0.015000000000000568,0.015384615384615385
1,substrate,50,13548,10.1,10.115,0.4,0.4153846153846154,0.015000000000000568,0.015384615384615385
1,substrate,50,13549,10.1,10.115,0.4153846153846154,0.4307692307692308,0.015000000000000568,0.015384615384615385
1,substrate,50,13550,10.1,10.115,0.4153846153846154,0.4307692307692308,0.015000000000000568,0.015384615384615385
1,substrate,50,13551,10.1,10.115,0.4307692307692308,0.4461538461538462,0.015000000000000568,0.015384615384615385
1,substrate,50,13552,10.1,10.115,0.4307692307692308,0.4461538461538462,0.015000000000000568,0.015384615384615385
1,substrate,50,13553,10.1,10.115,0.4461538461538462,0.46153846153846156,0.015000000000000568,0.015384615384615385
1,substrate,50,13554,10.1,10.115,0.4461538461538462,0.46153846153846156,0.015000000000000568,0.015384615384615385
1,substrate,50,13555,10.1,10.115,0.46153846153846156,0.47692307692307695,0.015000000000000568,0.015384615384615385
1,substrate,50,13556,10.1,10.115,0.46153846153846156,0.47692307692307695,0.015000000000000568,0.015384615384615385
1,substrate,50,13557,10.1,10.115,0.47692307692307695,0.49230769230769234,0.015000000000000568,0.015384615384615385
1,substrate,50,13558,10.1,10.115,0.47692307692307695,0.49230769230769234,0.015000000000000568,0.015384615384615385
1,substrate,50,13559,10.1,10.115,0.49230769230769234,0.5076923076923077,0.015000000000000568,0.01538461538461533
1,substrate,50,13560,10.1,10.115,0.49230769230769234,0.5076923076923077,0.015000000000000568,0.01538461538461533
1,substrate,50,13561,10.1,10.115,0.5076923076923077,0.523076923076923,0.015000000000000568,0.01538461538461533
1,substrate,50,13562,10.1,10.115,0.5076923076923077,0.523076923076923,0.015000000000000568,0.01538461538461533
1,substrate,50,13563,10.1,10.115,0.523076923076923,0.5384615384615383,0.015000000000000568,0.01538461538461533
1,substrate,50,13564,10.1,10.115,0.523076923076923,0.5384615384615383,0.015000000000000568,0.01538461538461533
1,substrate,50,13565,10.1,10.115,0.5384615384615383,0.5538461538461537,0.015000000000000568,0.01538461538461533
1,substrate,50,13566,10.1,10.115,0.5384615384615383,0.5538461538461537,0.015000000000000568,0.01538461538461533
1,substrate,50,13567,10.1,10.115,0.5538461538461537,0.569230769230769,0.015000000000000568,0.01538461538461533
1,substrate,50,13568,10.1,10.115,0.5538461538461537,0.569230769230769,0.015000000000000568,0.01538461538461533
1,substrate,50,13569,10.1,10.115,0.569230769230769,0.5846153846153843,0.015000000000000568,0.01538461538461533
1,substrate,50,13570,10.1,10.115,0.569230769230769,0.5846153846153843,0.015000000000000568,0.01538461538461533
1,substrate,50,13571,10.1,10.115,0.5846153846153843,0.6,0.015000000000000568,0.015384615384615663
1,substrate,50,13572,10.1,10.115,0.5846153846153843,0.6,0.015000000000000568,0.015384615384615663
1,substrate,50,13573,10.115,10.13,0.4,0.4153846153846154,0.015000000000000568,0.015384615384615385
1,substrate,50,13574,10.115,10.13,0.4,0.4153846153846154,0.015000000000000568,0.015384615384615385
1,substrate,50,13575,10.115,10.13,0.4153846153846154,0.4307692307692308,0.015000000000000568,0.015384615384615385
1,substrate,50,13576,10.115,10.13,0.4153846153846154,0.4307692307692308,0.015000000000000568,0.015384615384615385
1,substrate,50,13577,10.115,10.13,0.4307692307692308,0.4461538461538462,0.015000000000000568,0.015384615384615385
1,substrate,50,13578,10.115,10.13,0.4307692307692308,0.4461538461538462,0.015000000000000568,0.015384615384615385
1,substrate,50,13579,10.115,10.13,0.4461538461538462,0.46153846153846156,0.015000000000000568,0.015384615384615385
1,substrate,50,13580,10.115,10.13,0.4461538461538462,0.46153846153846156,0.015000000000000568,0.015384615384615385
1,substrate,50,13581,10.115,10.13,0.46153846153846156,0.47692307692307695,0.015000000000000568,0.015384615384615385
1,substrate,50,13582,10.115,10.13,0.46153846153846156,0.47692307692307695,0.015000000000000568,0.015384615384615385
1,substrate,50,13583,10.115,10.13,0.47692307692307695,0.49230769230769234,0.015000000000000568,0.015384615384615385
1,substrate,50,13584,10.115,10.13,0.47692307692307695,0.49230769230769234,0.015000000000000568,0.015384615384615385
1,substrate,50,13585,10.115,10.13,0.49230769230769234,0.5076923076923077,0.015000000000000568,0.01538461538461533
1,substrate,50,13586,10.115,10.13,0.49230769230769234,0.5076923076923077,0.015000000000000568,0.01538461538461533
1,substrate,50,13587,10.115,10.13,0.5076923076923077,0.523076923076923,0.015000000000000568,0.01538461538461533
1,substrate,50,13588,10.115,10.13,0.5076923076923077,0.523076923076923,0.015000000000000568,0.01538461538461533
1,substrate,50,13589,10.115,10.13,0.523076923076923,0.5384615384615383,0.015000000000000568,0.01538461538461533
1,substrate,50,13590,10.115,10.13,0.523076923076923,0.5384615384615383,0.015000000000000568,0.01538461538461533
1,substrate,50,13591,10.115,10.13,0.5384615384615383,0.5538461538461537,0.015000000000000568,0.01538461538461533
1,substrate,50,13592,10.115,10.13,0.5384615384615383,0.5538461538461537,0.015000000000000568,0.01538461538461533
1,substrate,50,13593,10.115,10.13,0.5538461538461537,0.569230769230769,0.015000000000000568,0.01538461538461533
1,substrate,50,13594,10.115,10.13,0.5538461538461537,0.569230769230769,0.015000000000000568,0.01538461538461533
1,substrate,50,13595,10.115,10.13,0.569230769230769,0.5846153846153843,0.015000000000000568,0.01538461538461533
1,substrate,50,13596,10.115,10.13,0.569230769230769,0.5846153846153843,0.015000000000000568,0.01538461538461533
1,substrate,50,13597,10.115,10.13,0.5846153846153843,0.6,0.015000000000000568,0.015384615384615663
1,substrate,50,13598,10.115,10.13,0.5846153846153843,0.6,0.015000000000000568,0.015384615384615663
1,substrate,50,13599,10.13,10.145000000000001,0.4,0.4153846153846154,0.015000000000000568,0.015384615384615385
1,substrate,50,13600,10.13,10.145000000000001,0.4,0.4153846153846154,0.015000000000000568,0.015384615384615385
1,substrate,50,13601,10.13,10.145000000000001,0.4153846153846154,0.4307692307692308,0.015000000000000568,0.015384615384615385
1,substrate,50,13602,10.13,10.145000000000001,0.4153846153846154,0.4307692307692308,0.015000000000000568,0.015384615384615385
1,substrate,50,13603,10.13,10.145000000000001,0.4307692307692308,0.4461538461538462,0.015000000000000568,0.015384615384615385
1,substrate,50,13604,10.13,10.145000000000001,0.4307692307692308,0.4461538461538462,0.015000000000000568,0.015384615384615385
1,substrate,50,13605,10.13,10.145000000000001,0.4461538461538462,0.46153846153846156,0.015000000000000568,0.015384615384615385
1,substrate,50,13606,10.13,10.145000000000001,0.4461538461538462,0.46153846153846156,0.015000000000000568,0.015384615384615385
1,substrate,50,13607,10.13,10.145000000000001,0.46153846153846156,0.47692307692307695,0.015000000000000568,0.015384615384615385
1,substrate,50,13608,10.13,10.145000000000001,0.46153846153846156,0.47692307692307695,0.015000000000000568,0.015384615384615385
1,substrate,50,13609,10.13,10.145000000000001,0.47692307692307695,0.49230769230769234,0.015000000000000568,0.015384615384615385
1,substrate,50,13610,10.13,10.145000000000001,0.47692307692307695,0.49230769230769234,0.015000000000000568,0.015384615384615385
1,substrate,50,13611,10.13,10.145000000000001,0.49230769230769234,0.5076923076923077,0.015000000000000568,0.01538461538461533
1,substrate,50,13612,10.13,10.145000000000001,0.49230769230769234,0.5076923076923077,0.015000000000000568,0.01538461538461533
1,substrate,50,13613,10.13,10.145000000000001,0.5076923076923077,0.523076923076923,0.015000000000000568,0.01538461538461533
1,substrate,50,13614,10.13,10.145000000000001,0.5076923076923077,0.523076923076923,0.015000000000000568,0.01538461538461533
1,substrate,50,13615,10.13,10.145000000000001,0.523076923076923,0.5384615384615383,0.015000000000000568,0.01538461538461533
1,substrate,50,13616,10.13,10.145000000000001,0.523076923076923,0.5384615384615383,0.015000000000000568,0.01538461538461533
1,substrate,50,13617,10.13,10.145000000000001,0.5384615384615383,0.5538461538461537,0.015000000000000568,0.01538461538461533
1,substrate,50,13618,10.13,10.145000000000001,0.5384615384615383,0.5538461538461537,0.015000000000000568,0.01538461538461533
1,substrate,50,13619,10.13,10.145000000000001,0.5538461538461537,0.569230769230769,0.015000000000000568,0.01538461538461533
1,substrate,50,13620,10.13,10.145000000000001,0.5538461538461537,0.569230769230769,0.015000000000000568,0.01538461538461533
1,substrate,50,13621,10.13,10.145000000000001,0.569230769230769,0.5846153846153843,0.015000000000000568,0.01538461538461533
1,substrate,50,13622,10.13,10.145000000000001,0.569230769230769,0.5846153846153843,0.015000000000000568,0.01538461538461533
1,substrate,50,13623,10.13,10.145000000000001,0.5846153846153843,0.6,0.015000000000000568,0.015384615384615663
1,substrate,50,13624,10.13,10.145000000000001,0.5846153846153843,0.6,0.015000000000000568,0.015384615384615663
1,substrate,50,13625,10.145000000000001,10.160000000000002,0.4,0.4153846153846154,0.015000000000000568,0.015384615384615385
1,substrate,50,13626,10.145000000000001,10.160000000000002,0.4,0.4153846153846154,0.015000000000000568,0.015384615384615385
1,substrate,50,13627,10.145000000000001,10.160000000000002,0.4153846153846154,0.4307692307692308,0.015000000000000568,0.015384615384615385
1,substrate,50,13628,10.145000000000001,10.160000000000002,0.4153846153846154,0.4307692307692308,0.015000000000000568,0.015384615384615385
1,substrate,50,13629,10.145000000000001,10.160000000000002,0.4307692307692308,0.4461538461538462,0.015000000000000568,0.015384615384615385
1,substrate,50,13630,10.145000000000001,10.160000000000002,0.4307692307692308,0.4461538461538462,0.015000000000000568,0.015384615384615385
1,substrate,50,13631,10.145000000000001,10.160000000000002,0.4461538461538462,0.46153846153846156,0.015000000000000568,0.015384615384615385
1,substrate,50,13632,10.145000000000001,10.160000000000002,0.4461538461538462,0.46153846153846156,0.015000000000000568,0.015384615384615385
1,substrate,50,13633,10.145000000000001,10.160000000000002,0.46153846153846156,0.47692307692307695,0.015000000000000568,0.015384615384615385
1,substrate,50,13634,10.145000000000001,10.160000000000002,0.46153846153846156,0.47692307692307695,0.015000000000000568,0.015384615384615385
1,substrate,50,13635,10.145000000000001,10.160000000000002,0.47692307692307695,0.49230769230769234,0.015000000000000568,0.015384615384615385
1,substrate,50,13636,10.145000000000001,10.160000000000002,0.47692307692307695,0.49230769230769234,0.015000000000000568,0.015384615384615385
1,substrate,50,13637,10.145000000000001,10.160000000000002,0.49230769230769234,0.5076923076923077,0.015000000000000568,0.01538461538461533
1,substrate,50,13638,10.145000000000001,10.160000000000002,0.49230769230769234,0.5076923076923077,0.015000000000000568,0.01538461538461533
1,substrate,50,13639,10.145000000000001,10.160000000000002,0.5076923076923077,0.523076923076923,0.015000000000000568,0.01538461538461533
1,substrate,50,13640,10.145000000000001,10.160000000000002,0.5076923076923077,0.523076923076923,0.015000000000000568,0.01538461538461533
1,substrate,50,13641,10.145000000000001,10.160000000000002,0.523076923076923,0.5384615384615383,0.015000000000000568,0.01538461538461533
1,substrate,50,13642,10.145000000000001,10.160000000000002,0.523076923076923,0.5384615384615383,0.015000000000000568,0.01538461538461533
1,substrate,50,13643,10.145000000000001,10.160000000000002,0.5384615384615383,0.5538461538461537,0.015000000000000568,0.01538461538461533
1,substrate,50,13644,10.145000000000001,10.160000000000002,0.5384615384615383,0.5538461538461537,0.015000000000000568,0.01538461538461533
1,substrate,50,13645,10.145000000000001,10.160000000000002,0.5538461538461537,0.569230769230769,0.015000000000000568,0.01538461538461533
