"depth", "composition x", "composition y", "donor conc", "acceptor conc", "ni", "nc", "nv", "eg", "electron affinity", "potential", "e- mobility", "h+ mobility", "electric field", "impact gen rate", "electron conc", "hole conc", "cond. current density", "electron qfl", "hole qfl", "net doping", "recombination rate", "e field x", "e field y", "lattice temperature", "e- mobility x", "e- mobility y", "h+ mobility x", "h+ mobility y", "total doping", "h+ current density", "e- current density", "current flowlines", "total current density", "je- x", "jh+ x", "jtot x", "je- y", "jh+ y", "jtot y", "e- srh tno", "h+ srh tno", "joule heat power", "total heat power", "rec heat power", "heat conductivity", "heat capacity", "peltier-thomson heat power", "cond current x", "cond current y", "ionized acceptor concentration", "ionized donor concentration", "e- ionization coefficient", "h+ ionization coefficient", "acceptor trap dos #1", "acceptor trap ionized density #1"
0.86318, 0, 0, 1.5e+15, 0, 8.94266e-22, 3.718e+18, 6.44e+20, 4.85, 4, 1.43579, 116.366, 1.26146, 2252.33, 0, 672.377, 56.3595, 2.82651e-11, -0.0145259, -2.79297, 1.5e+15, 3.08067e+10, -66.1058, -2251.36, 300, 117.196, 116.366, 1.28079, 1.26146, 1.5e+15, 6.89012e-14, 2.8197e-11, 0.170146, 2.82651e-11, -1.76509e-13, -9.81711e-15, -1.86326e-13, -2.81962e-11, -6.80775e-14, -2.82643e-11, 1.2e-08, 1.2e-08, 6.46563e-09, 6.46563e-09, 0, 0.27, 3.332, 0, -1.86326e-13, -2.82643e-11, 0, 1.5e+15, 0, 0, 2e+18, 9.8938e+15
0.88682, 0, 0, 1.5e+15, 0, 8.94266e-22, 3.718e+18, 6.44e+20, 4.85, 4, 1.43618, 116.366, 1.26146, 2193.55, 0, 673.621, 58.4735, 2.85215e-11, -0.0148671, -2.79431, 1.5e+15, 3.16644e+10, -62.346, -2192.66, 300, 117.196, 116.366, 1.28079, 1.26146, 1.5e+15, 7.34339e-14, 2.84485e-11, 0.170148, 2.85215e-11, -1.73127e-13, -9.20479e-15, -1.82331e-13, -2.84479e-11, -7.28486e-14, -2.85207e-11, 1.2e-08, 1.2e-08, 8.32873e-09, 8.32873e-09, 0, 0.27, 3.332, 0, -1.82331e-13, -2.85207e-11, 0, 1.5e+15, 0, 0, 2e+18, 9.91201e+15
1, 0, 0, 1.5e+15, 0, 8.94266e-22, 3.718e+18, 6.44e+20, 4.85, 4, 1.4366, 116.366, 1.26146, 2224.97, 0, 684.265, 69.6461, 3.00693e-11, -0.0148829, -2.79925, 1.5e+15, 3.80688e+10, -13.7165, -2224.83, 300, 117.196, 116.366, 1.28079, 1.26146, 1.5e+15, 8.71189e-14, 2.99824e-11, 0.17016, 3.00693e-11, -6.66829e-14, -7.03412e-15, -7.3717e-14, -2.99821e-11, -8.67912e-14, -3.00689e-11, 1.2e-08, 1.2e-08, 8.60868e-09, 8.60868e-09, 0, 0.27, 3.332, 0, -7.3717e-14, -3.00689e-11, 0, 1.5e+15, 0, 0, 2e+18, 1.00676e+16
1.11318, 0, 0, 1.5e+15, 0, 8.94266e-22, 3.718e+18, 6.44e+20, 4.85, 4, 1.43625, 116.366, 1.26146, 2266.19, 0, 674.45, 84.1354, 2.95805e-11, -0.0149041, -2.80378, 1.5e+15, 4.54604e+10, -67.3575, -2265.18, 300, 117.196, 116.366, 1.28079, 1.26146, 1.5e+15, 1.02347e-13, 2.94788e-11, 0.170161, 2.95805e-11, -1.87329e-13, -1.15669e-14, -1.98896e-13, -2.9478e-11, -1.01679e-13, -2.95797e-11, 1.2e-08, 1.2e-08, 1.00339e-08, 1.00339e-08, 0, 0.27, 3.332, 0, -1.98896e-13, -2.95797e-11, 0, 1.5e+15, 0, 0, 2e+18, 9.92383e+15
1.13682, 0, 0, 1.5e+15, 0, 8.94266e-22, 3.718e+18, 6.44e+20, 4.85, 4, 1.43667, 116.366, 1.26146, 2356.95, 0, 674.385, 86.9031, 2.95409e-11, -0.0153329, -2.80504, 1.5e+15, 4.63959e+10, -81.4854, -2355.49, 300, 117.196, 116.366, 1.28079, 1.26146, 1.5e+15, 1.0759e-13, 2.94341e-11, 0.170161, 2.95409e-11, -2.26281e-13, -1.40514e-14, -2.40332e-13, -2.94325e-11, -1.06525e-13, -2.9539e-11, 1.2e-08, 1.2e-08, 1.04493e-08, 1.04493e-08, 0, 0.27, 3.332, 0, -2.40332e-13, -2.9539e-11, 0, 1.5e+15, 0, 0, 2e+18, 9.92278e+15
1.25, 0, 0, 1.5e+15, 0, 8.94266e-22, 3.718e+18, 6.44e+20, 4.85, 4, 1.4371, 116.366, 1.26146, 2391.54, 0, 685.109, 101.492, 3.11941e-11, -0.015351, -2.80948, 1.5e+15, 5.47692e+10, -28.6011, -2390.94, 300, 117.196, 116.366, 1.28079, 1.26146, 1.5e+15, 1.26147e-13, 3.10685e-11, 0.170169, 3.11941e-11, -1.11792e-13, -1.09351e-14, -1.22727e-13, -3.10673e-11, -1.254e-13, -3.11927e-11, 1.2e-08, 1.2e-08, 1.09219e-08, 1.09219e-08, 0, 0.27, 3.332, 0, -1.22727e-13, -3.11927e-11, 0, 1.5e+15, 0, 0, 2e+18, 1.00795e+16
1.36318, 0, 0, 1.5e+15, 0, 8.94266e-22, 3.718e+18, 6.44e+20, 4.85, 4, 1.43676, 116.366, 1.26146, 2450.1, 0, 675.44, 119.814, 3.09012e-11, -0.0153801, -2.81343, 1.5e+15, 6.39132e+10, -105.902, -2447.8, 300, 117.196, 116.366, 1.28079, 1.26146, 1.5e+15, 1.4416e-13, 3.0758e-11, 0.170166, 3.09012e-11, -2.88733e-13, -1.63261e-14, -3.05059e-13, -3.0756e-11, -1.4305e-13, -3.0899e-11, 1.2e-08, 1.2e-08, 1.28715e-08, 1.28715e-08, 0, 0.27, 3.332, 0, -3.05059e-13, -3.0899e-11, 0, 1.5e+15, 0, 0, 2e+18, 9.93782e+15
1.38682, 0, 0, 1.5e+15, 0, 8.94266e-22, 3.718e+18, 6.44e+20, 4.85, 4, 1.43737, 116.366, 1.26146, 2394.8, 0, 677.017, 122.931, 3.12345e-11, -0.0159314, -2.81471, 1.5e+15, 6.49656e+10, -97.9229, -2392.8, 300, 117.196, 116.366, 1.28079, 1.26146, 1.5e+15, 1.51147e-13, 3.10841e-11, 0.170167, 3.12345e-11, -2.76642e-13, -1.5586e-14, -2.92228e-13, -3.10825e-11, -1.50309e-13, -3.12328e-11, 1.2e-08, 1.2e-08, 1.56186e-08, 1.56186e-08, 0, 0.27, 3.332, 0, -2.92228e-13, -3.12328e-11, 0, 1.5e+15, 0, 0, 2e+18, 9.96088e+15
1.5, 0, 0, 1.5e+15, 0, 8.94266e-22, 3.718e+18, 6.44e+20, 4.85, 4, 1.43781, 116.366, 1.26146, 2445.06, 0, 687.96, 140.957, 3.32001e-11, -0.0159575, -2.81869, 1.5e+15, 7.53612e+10, -21.4222, -2444.75, 300, 117.196, 116.366, 1.28079, 1.26146, 1.5e+15, 1.74157e-13, 3.30264e-11, 0.170175, 3.32001e-11, -1.06257e-13, -1.19029e-14, -1.1816e-13, -3.30256e-11, -1.7365e-13, -3.31992e-11, 1.2e-08, 1.2e-08, 1.67922e-08, 1.67922e-08, 0, 0.27, 3.332, 0, -1.1816e-13, -3.31992e-11, 0, 1.5e+15, 0, 0, 2e+18, 1.01207e+16
1.61318, 0, 0, 1.5e+15, 0, 8.94266e-22, 3.718e+18, 6.44e+20, 4.85, 4, 1.43748, 116.366, 1.26146, 2508.15, 0, 678.314, 164.379, 3.2918e-11, -0.0159896, -2.82233, 1.5e+15, 8.68315e+10, -104.52, -2505.96, 300, 117.196, 116.366, 1.28079, 1.26146, 1.5e+15, 1.96894e-13, 3.27219e-11, 0.170171, 3.2918e-11, -2.95938e-13, -1.8831e-14, -3.14769e-13, -3.27202e-11, -1.95949e-13, -3.29161e-11, 1.2e-08, 1.2e-08, 1.89287e-08, 1.89287e-08, 0, 0.27, 3.332, 0, -3.14769e-13, -3.29161e-11, 0, 1.5e+15, 0, 0, 2e+18, 9.97936e+15
1.63682, 0, 0, 1.5e+15, 0, 8.94266e-22, 3.718e+18, 6.44e+20, 4.85, 4, 1.43814, 116.366, 1.26146, 2612.83, 0, 678.527, 168.287, 3.29281e-11, -0.0166424, -2.8236, 1.5e+15, 8.79379e+10, -124.179, -2609.78, 300, 117.196, 116.366, 1.28079, 1.26146, 1.5e+15, 2.03914e-13, 3.27253e-11, 0.170171, 3.29281e-11, -3.51124e-13, -2.2338e-14, -3.73462e-13, -3.27218e-11, -2.02429e-13, -3.29243e-11, 1.2e-08, 1.2e-08, 2.00662e-08, 2.00662e-08, 0, 0.27, 3.332, 0, -3.73462e-13, -3.29243e-11, 0, 1.5e+15, 0, 0, 2e+18, 9.98235e+15
1.75, 0, 0, 1.5e+15, 0, 8.94266e-22, 3.718e+18, 6.44e+20, 4.85, 4, 1.43859, 116.366, 1.26146, 2667.26, 0, 689.58, 190.906, 3.50493e-11, -0.0166714, -2.8273, 1.5e+15, 1.00976e+11, -41.9848, -2666.07, 300, 117.196, 116.366, 1.28079, 1.26146, 1.5e+15, 2.3365e-13, 3.48164e-11, 0.170174, 3.50493e-11, -1.68928e-13, -1.74203e-14, -1.86349e-13, -3.48138e-11, -2.3257e-13, -3.50464e-11, 1.2e-08, 1.2e-08, 2.16696e-08, 2.16696e-08, 0, 0.27, 3.332, 0, -1.86349e-13, -3.50464e-11, 0, 1.5e+15, 0, 0, 2e+18, 1.01437e+16
1.86318, 0, 0, 1.5e+15, 0, 8.94266e-22, 3.718e+18, 6.44e+20, 4.85, 4, 1.43827, 116.366, 1.26146, 2750.71, 0, 680.095, 219.635, 3.49845e-11, -0.0167129, -2.83061, 1.5e+15, 1.14737e+11, -152.537, -2746.45, 300, 117.196, 116.366, 1.28079, 1.26146, 1.5e+15, 2.59765e-13, 3.47258e-11, 0.170166, 3.49845e-11, -4.25679e-13, -2.54991e-14, -4.51178e-13, -3.47218e-11, -2.58211e-13, -3.498e-11, 1.2e-08, 1.2e-08, 2.46343e-08, 2.46343e-08, 0, 0.27, 3.332, 0, -4.51178e-13, -3.498e-11, 0, 1.5e+15, 0, 0, 2e+18, 1.00047e+16
1.88682, 0, 0, 1.5e+15, 0, 8.94266e-22, 3.718e+18, 6.44e+20, 4.85, 4, 1.43915, 116.366, 1.26146, 2697.74, 0, 682.028, 223.817, 3.54164e-11, -0.0175155, -2.83198, 1.5e+15, 1.16005e+11, -140.41, -2694.08, 300, 117.196, 116.366, 1.28079, 1.26146, 1.5e+15, 2.69925e-13, 3.51474e-11, 0.170167, 3.54164e-11, -4.05793e-13, -2.48141e-14, -4.30607e-13, -3.51444e-11, -2.6868e-13, -3.5413e-11, 1.2e-08, 1.2e-08, 2.86682e-08, 2.86682e-08, 0, 0.27, 3.332, 0, -4.30607e-13, -3.5413e-11, 0, 1.5e+15, 0, 0, 2e+18, 1.00329e+16
2, 0, 0, 1.5e+15, 0, 8.94266e-22, 3.718e+18, 6.44e+20, 4.85, 4, 1.43961, 116.366, 1.26146, 2770.12, 0, 693.351, 251.198, 3.79324e-11, -0.017554, -2.83542, 1.5e+15, 1.31852e+11, -30.8671, -2769.53, 300, 117.196, 116.366, 1.28079, 1.26146, 1.5e+15, 3.05651e-13, 3.76274e-11, 0.17017, 3.79324e-11, -1.57466e-13, -1.93234e-14, -1.7679e-13, -3.76257e-11, -3.04827e-13, -3.79306e-11, 1.2e-08, 1.2e-08, 3.14439e-08, 3.14439e-08, 0, 0.27, 3.332, 0, -1.7679e-13, -3.79306e-11, 0, 1.5e+15, 0, 0, 2e+18, 1.01982e+16
2.11318, 0, 0, 1.5e+15, 0, 8.94266e-22, 3.718e+18, 6.44e+20, 4.85, 4, 1.4393, 116.366, 1.26146, 2861.04, 0, 683.905, 287.617, 3.78965e-11, -0.0175999, -2.83861, 1.5e+15, 1.49004e+11, -151.138, -2857.03, 300, 117.196, 116.366, 1.28079, 1.26146, 1.5e+15, 3.38993e-13, 3.75586e-11, 0.170163, 3.78965e-11, -4.37038e-13, -2.98216e-14, -4.6686e-13, -3.75553e-11, -3.37568e-13, -3.78929e-11, 1.2e-08, 1.2e-08, 3.48693e-08, 3.48693e-08, 0, 0.27, 3.332, 0, -4.6686e-13, -3.78929e-11, 0, 1.5e+15, 0, 0, 2e+18, 1.00596e+16
2.13682, 0, 0, 1.5e+15, 0, 8.94266e-22, 3.718e+18, 6.44e+20, 4.85, 4, 1.44026, 116.366, 1.26146, 2983.2, 0, 684.412, 292.92, 3.79672e-11, -0.0185371, -2.84004, 1.5e+15, 1.50326e+11, -177.739, -2977.73, 300, 117.196, 116.366, 1.28079, 1.26146, 1.5e+15, 3.4851e-13, 3.76202e-11, 0.170162, 3.79672e-11, -5.15725e-13, -3.49031e-14, -5.50628e-13, -3.76138e-11, -3.46278e-13, -3.79601e-11, 1.2e-08, 1.2e-08, 3.70721e-08, 3.70721e-08, 0, 0.27, 3.332, 0, -5.50628e-13, -3.79601e-11, 0, 1.5e+15, 0, 0, 2e+18, 1.00669e+16
2.25, 0, 0, 1.5e+15, 0, 8.94266e-22, 3.718e+18, 6.44e+20, 4.85, 4, 1.44073, 116.366, 1.26146, 3062.35, 0, 695.898, 327.14, 4.07272e-11, -0.0185803, -2.84337, 1.5e+15, 1.70084e+11, -58.6734, -3060.3, 300, 117.196, 116.366, 1.28079, 1.26146, 1.5e+15, 3.94535e-13, 4.03337e-11, 0.170161, 4.07272e-11, -2.46556e-13, -2.74417e-14, -2.73998e-13, -4.03289e-11, -3.9285e-13, -4.07217e-11, 1.2e-08, 1.2e-08, 4.07789e-08, 4.07789e-08, 0, 0.27, 3.332, 0, -2.73998e-13, -4.07217e-11, 0, 1.5e+15, 0, 0, 2e+18, 1.02344e+16
2.36318, 0, 0, 1.5e+15, 0, 8.94266e-22, 3.718e+18, 6.44e+20, 4.85, 4, 1.44045, 116.366, 1.26146, 3180.32, 0, 686.643, 371.043, 4.09743e-11, -0.0186386, -2.84634, 1.5e+15, 1.90333e+11, -214.908, -3173, 300, 117.196, 116.366, 1.28079, 1.26146, 1.5e+15, 4.32007e-13, 4.05438e-11, 0.17015, 4.09743e-11, -6.16008e-13, -3.93526e-14, -6.55361e-13, -4.05365e-11, -4.29678e-13, -4.09662e-11, 1.2e-08, 1.2e-08, 4.57005e-08, 4.57005e-08, 0, 0.27, 3.332, 0, -6.55361e-13, -4.09662e-11, 0, 1.5e+15, 0, 0, 2e+18, 1.00986e+16
2.38682, 0, 0, 1.5e+15, 0, 8.94266e-22, 3.718e+18, 6.44e+20, 4.85, 4, 1.44168, 116.366, 1.26146, 3129.4, 0, 688.989, 376.405, 4.15413e-11, -0.0197894, -2.84795, 1.5e+15, 1.91849e+11, -199.354, -3123.04, 300, 117.196, 116.366, 1.28079, 1.26146, 1.5e+15, 4.46546e-13, 4.1096e-11, 0.17015, 4.15413e-11, -5.93374e-13, -3.90489e-14, -6.32423e-13, -4.10903e-11, -4.44559e-13, -4.15349e-11, 1.2e-08, 1.2e-08, 5.17283e-08, 5.17283e-08, 0, 0.27, 3.332, 0, -6.32423e-13, -4.15349e-11, 0, 1.5e+15, 0, 0, 2e+18, 1.01329e+16
2.5, 0, 0, 1.5e+15, 0, 8.94266e-22, 3.718e+18, 6.44e+20, 4.85, 4, 1.44218, 116.366, 1.26146, 3231.89, 0, 700.751, 417.064, 4.48425e-11, -0.0198454, -2.8511, 1.5e+15, 2.1546e+11, -43.947, -3230.8, 300, 117.196, 116.366, 1.28079, 1.26146, 1.5e+15, 5.00726e-13, 4.43427e-11, 0.170151, 4.48425e-11, -2.38084e-13, -3.08823e-14, -2.68967e-13, -4.43394e-11, -4.99308e-13, -4.48387e-11, 1.2e-08, 1.2e-08, 5.76031e-08, 5.76031e-08, 0, 0.27, 3.332, 0, -2.68967e-13, -4.48387e-11, 0, 1.5e+15, 0, 0, 2e+18, 1.03043e+16
2.61318, 0, 0, 1.5e+15, 0, 8.94266e-22, 3.718e+18, 6.44e+20, 4.85, 4, 1.44189, 116.366, 1.26146, 3367.14, 0, 691.171, 471.867, 4.51925e-11, -0.019914, -2.854, 1.5e+15, 2.40272e+11, -220.671, -3359.89, 300, 117.196, 116.366, 1.28079, 1.26146, 1.5e+15, 5.47908e-13, 4.4646e-11, 0.170142, 4.51925e-11, -6.64605e-13, -4.6135e-14, -7.1074e-13, -4.46397e-11, -5.45673e-13, -4.51854e-11, 1.2e-08, 1.2e-08, 6.38591e-08, 6.38591e-08, 0, 0.27, 3.332, 0, -7.1074e-13, -4.51854e-11, 0, 1.5e+15, 0, 0, 2e+18, 1.01636e+16
2.63682, 0, 0, 1.5e+15, 0, 8.94266e-22, 3.718e+18, 6.44e+20, 4.85, 4, 1.44331, 116.366, 1.26146, 3511.73, 0, 691.923, 478.436, 4.53374e-11, -0.0213024, -2.85577, 1.5e+15, 2.41737e+11, -256.662, -3502.07, 300, 117.196, 116.366, 1.28079, 1.26146, 1.5e+15, 5.60687e-13, 4.47787e-11, 0.170141, 4.53374e-11, -7.85697e-13, -5.34956e-14, -8.39193e-13, -4.47661e-11, -5.57196e-13, -4.53233e-11, 1.2e-08, 1.2e-08, 6.77266e-08, 6.77266e-08, 0, 0.27, 3.332, 0, -8.39193e-13, -4.53233e-11, 0, 1.5e+15, 0, 0, 2e+18, 1.01745e+16
2.75, 0, 0, 1.5e+15, 0, 8.94266e-22, 3.718e+18, 6.44e+20, 4.85, 4, 1.44375, 116.367, 1.26146, 3630.05, 0, 701.9, 529.617, 4.89627e-11, -0.0213747, -2.85884, 1.5e+15, 2.70652e+11, -68.664, -3626.56, 300, 117.196, 116.367, 1.28079, 1.26146, 1.5e+15, 6.29438e-13, 4.83349e-11, 0.170137, 4.89627e-11, -3.9731e-13, -4.25346e-14, -4.39844e-13, -4.83253e-11, -6.26687e-13, -4.89519e-11, 1.2e-08, 1.2e-08, 7.60474e-08, 7.60474e-08, 0, 0.27, 3.332, 0, -4.39844e-13, -4.89519e-11, 0, 1.5e+15, 0, 0, 2e+18, 1.03196e+16
2.86318, 0, 0, 1.5e+15, 0, 8.94266e-22, 3.718e+18, 6.44e+20, 4.85, 4, 1.44323, 116.367, 1.26146, 3813.3, 0, 684.898, 599.809, 4.92775e-11, -0.0214907, -2.86154, 1.5e+15, 2.98892e+11, -289.222, -3802.11, 300, 117.196, 116.367, 1.28079, 1.26146, 1.5e+15, 6.77784e-13, 4.86016e-11, 0.170125, 4.92775e-11, -9.90863e-13, -5.89301e-14, -1.04979e-12, -4.85865e-11, -6.74198e-13, -4.92607e-11, 1.2e-08, 1.2e-08, 8.65092e-08, 8.65092e-08, 0, 0.27, 3.332, 0, -1.04979e-12, -4.92607e-11, 0, 1.5e+15, 0, 0, 2e+18, 1.00703e+16
2.88682, 0, 0, 1.5e+15, 0, 8.94266e-22, 3.718e+18, 6.44e+20, 4.85, 4, 1.44509, 116.367, 1.26146, 3766.52, 0, 686.942, 605.105, 4.99256e-11, -0.0232667, -2.86362, 1.5e+15, 3.00249e+11, -267.689, -3757, 300, 117.196, 116.367, 1.28079, 1.26146, 1.5e+15, 6.97558e-13, 4.92297e-11, 0.170124, 4.99256e-11, -9.63755e-13, -5.88879e-14, -1.02264e-12, -4.92174e-11, -6.94431e-13, -4.99118e-11, 1.2e-08, 1.2e-08, 9.50641e-08, 9.50641e-08, 0, 0.27, 3.332, 0, -1.02264e-12, -4.99118e-11, 0, 1.5e+15, 0, 0, 2e+18, 1.01002e+16
