"depth", "composition x", "composition y", "donor conc", "acceptor conc", "ni", "nc", "nv", "eg", "electron affinity", "potential", "e- mobility", "h+ mobility", "electric field", "impact gen rate", "electron conc", "hole conc", "cond. current density", "electron qfl", "hole qfl", "net doping", "recombination rate", "e field x", "e field y", "lattice temperature", "e- mobility x", "e- mobility y", "h+ mobility x", "h+ mobility y", "total doping", "h+ current density", "e- current density", "current flowlines", "total current density", "je- x", "jh+ x", "jtot x", "je- y", "jh+ y", "jtot y", "e- srh tno", "h+ srh tno", "joule heat power", "total heat power", "rec heat power", "heat conductivity", "heat capacity", "peltier-thomson heat power", "cond current x", "cond current y", "ionized acceptor concentration", "ionized donor concentration", "e- ionization coefficient", "h+ ionization coefficient", "acceptor trap dos #1", "acceptor trap ionized density #1"
2.6275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.31776, 0, 0, 705.81, 0, 0, 0, 0, 0, 0, 0, 0, 704.324, -45.5626, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014, 3.066, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.30833, 0, 0, 943.613, 0, 0, 0, 0, 0, 0, 0, 0, 942.462, -46.0205, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014, 3.066, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.7525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.30807, 0, 0, 948.151, 0, 0, 0, 0, 0, 0, 0, 0, 947.084, -44.9459, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014, 3.066, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2955, 0, 0, 1143.39, 0, 0, 0, 0, 0, 0, 0, 0, 1143.3, -13.6516, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014, 3.066, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.8775, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2952, 0, 0, 1143.53, 0, 0, 0, 0, 0, 0, 0, 0, 1143.43, -11.7033, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014, 3.066, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.28061, 0, 0, 1106.61, 0, 0, 0, 0, 0, 0, 0, 0, 1106.07, 34.4562, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014, 3.066, 0, 0, 0, 0, 0, 0, 0, 0, 0
3.0025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.28035, 0, 0, 1102.56, 0, 0, 0, 0, 0, 0, 0, 0, 1101.96, 35.1712, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014, 3.066, 0, 0, 0, 0, 0, 0, 0, 0, 0
3.125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.26738, 0, 0, 895.566, 0, 0, 0, 0, 0, 0, 0, 0, 894.275, 47.6904, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014, 3.066, 0, 0, 0, 0, 0, 0, 0, 0, 0
3.1275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.26718, 0, 0, 890.844, 0, 0, 0, 0, 0, 0, 0, 0, 889.56, 47.3752, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014, 3.066, 0, 0, 0, 0, 0, 0, 0, 0, 0
3.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25723, 0, 0, 671.894, 0, 0, 0, 0, 0, 0, 0, 0, 670.852, 37.0139, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014, 3.066, 0, 0, 0, 0, 0, 0, 0, 0, 0
